T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
38.11,18.38,0.0,1.4,0.17,0.45,0.45,20160520
39.14,16.06,0.08,1.3,0.16,0.45,0.45,20160521
37.59,22.5,0.96,2.49,0.19,0.45,0.45,20160522
34.51,33.44,13.93,3.02,0.45,0.46,0.46,20160523
31.73,39.31,0.15,2.12,0.44,0.46,0.46,20160524
32.67,32.75,0.04,1.08,0.38,0.46,0.46,20160525
34.62,27.5,0.0,1.12,0.33,0.45,0.45,20160526
35.98,24.44,0.0,1.07,0.28,0.45,0.45,20160527
35.08,25.62,1.36,1.66,0.29,0.45,0.45,20160528
34.01,24.0,0.0,1.82,0.25,0.45,0.45,20160529
33.05,28.88,4.72,1.81,0.37,0.45,0.46,20160530
34.23,33.0,0.0,0.96,0.31,0.45,0.45,20160531
36.18,31.12,0.0,0.97,0.27,0.45,0.45,20160601
35.38,30.44,2.64,1.8,0.27,0.45,0.45,20160602
34.66,36.19,1.15,1.98,0.32,0.45,0.45,20160603
36.98,29.44,0.05,1.77,0.28,0.45,0.45,20160604
37.51,23.94,1.47,2.0,0.28,0.45,0.45,20160605
37.96,20.94,0.0,1.39,0.24,0.45,0.45,20160606
37.78,18.75,0.0,1.55,0.21,0.45,0.45,20160607
38.06,17.0,0.0,1.33,0.2,0.45,0.45,20160608
37.64,17.62,0.47,1.37,0.2,0.45,0.45,20160609
37.81,16.38,0.0,1.27,0.18,0.45,0.45,20160610
36.8,20.44,1.03,1.7,0.2,0.45,0.45,20160611
37.55,19.56,0.52,2.02,0.2,0.45,0.45,20160612
37.01,20.38,1.24,1.77,0.23,0.45,0.45,20160613
37.94,19.31,0.0,1.2,0.21,0.45,0.45,20160614
37.3,22.12,0.0,1.55,0.19,0.45,0.45,20160615
37.33,29.62,2.46,2.39,0.26,0.45,0.45,20160616
37.08,33.0,0.89,1.68,0.27,0.45,0.45,20160617
37.95,26.25,0.53,1.19,0.25,0.45,0.45,20160618
38.81,26.81,0.0,1.23,0.22,0.45,0.45,20160619
39.05,29.06,2.28,2.27,0.27,0.45,0.45,20160620
38.23,30.88,2.5,1.37,0.31,0.45,0.45,20160621
34.98,45.38,11.37,2.25,0.47,0.47,0.47,20160622
33.98,48.81,5.03,0.88,0.47,0.47,0.47,20160623
35.46,40.25,0.0,0.96,0.41,0.46,0.46,20160624
37.3,34.69,0.0,1.47,0.38,0.46,0.46,20160625
37.44,35.5,0.0,1.82,0.33,0.45,0.46,20160626
37.33,38.38,4.14,0.81,0.38,0.46,0.46,20160627
35.51,45.38,5.11,1.75,0.43,0.46,0.46,20160628
35.94,45.88,3.05,0.91,0.42,0.46,0.46,20160629
37.89,38.0,0.06,1.39,0.36,0.45,0.46,20160630
39.4,30.94,0.24,1.48,0.3,0.45,0.45,20160701
39.08,32.81,0.35,1.62,0.27,0.45,0.45,20160702
33.68,55.69,39.61,2.03,0.54,0.5,0.48,20160703
33.36,59.25,0.0,1.27,0.48,0.51,0.5,20160704
35.42,50.38,4.8,0.77,0.48,0.5,0.5,20160705
34.95,52.06,3.5,1.24,0.48,0.51,0.5,20160706
36.12,44.38,0.79,0.82,0.46,0.5,0.49,20160707
36.42,43.25,0.0,0.8,0.45,0.49,0.49,20160708
32.33,59.25,5.47,1.69,0.49,0.49,0.49,20160709
33.64,51.81,0.04,0.99,0.45,0.49,0.49,20160710
34.94,43.88,0.76,1.09,0.45,0.48,0.48,20160711
35.52,45.44,1.77,1.12,0.45,0.48,0.48,20160712
34.55,56.62,14.27,1.69,0.53,0.5,0.5,20160713
35.1,47.5,1.62,1.37,0.47,0.5,0.49,20160714
34.29,46.62,2.91,1.11,0.48,0.5,0.49,20160715
33.87,55.25,15.86,1.61,0.55,0.52,0.51,20160716
31.34,74.25,68.4,1.62,0.72,0.58,0.55,20160717
31.14,68.5,5.61,1.84,0.62,0.61,0.59,20160718
32.42,57.44,3.99,1.56,0.59,0.6,0.59,20160719
34.58,47.38,0.0,1.09,0.55,0.59,0.58,20160720
35.15,47.12,0.0,0.65,0.54,0.59,0.57,20160721
34.71,45.25,0.64,0.8,0.53,0.58,0.57,20160722
34.12,51.75,0.11,1.65,0.52,0.57,0.56,20160723
33.9,56.44,0.79,1.12,0.52,0.56,0.55,20160724
34.84,51.0,0.87,0.98,0.52,0.55,0.55,20160725
34.75,52.31,0.05,0.92,0.5,0.55,0.55,20160726
32.63,64.38,22.29,2.24,0.6,0.57,0.55,20160727
30.01,73.81,6.12,1.79,0.59,0.59,0.57,20160728
31.8,66.25,0.9,1.14,0.55,0.58,0.57,20160729
32.0,67.19,4.56,1.73,0.56,0.58,0.57,20160730
32.4,64.25,0.43,1.34,0.54,0.57,0.56,20160731
33.67,59.0,0.23,1.02,0.52,0.56,0.56,20160801
32.83,55.44,1.48,1.7,0.52,0.56,0.55,20160802
32.4,59.0,0.03,0.89,0.51,0.55,0.55,20160803
34.05,54.25,0.83,0.76,0.51,0.55,0.55,20160804
34.62,52.44,0.35,1.36,0.5,0.55,0.54,20160805
35.04,50.5,0.9,1.51,0.49,0.54,0.54,20160806
34.44,55.75,0.58,2.59,0.49,0.53,0.53,20160807
32.89,63.12,1.89,2.36,0.5,0.53,0.53,20160808
32.12,68.12,14.87,2.27,0.56,0.54,0.54,20160809
32.37,65.5,0.0,2.17,0.52,0.55,0.54,20160810
31.44,67.31,13.87,2.16,0.57,0.55,0.54,20160811
31.2,68.06,9.59,1.82,0.58,0.57,0.55,20160812
32.93,56.25,0.0,1.22,0.53,0.56,0.55,20160813
33.55,52.06,0.42,1.09,0.52,0.55,0.55,20160814
33.8,50.19,0.25,1.06,0.51,0.55,0.55,20160815
33.05,42.5,0.0,1.2,0.49,0.54,0.54,20160816
32.9,47.06,0.0,1.23,0.48,0.54,0.53,20160817
32.68,49.06,0.1,1.09,0.48,0.53,0.53,20160818
33.45,48.62,0.01,1.99,0.48,0.52,0.52,20160819
33.67,45.69,0.31,1.36,0.48,0.52,0.52,20160820
33.23,49.44,0.0,1.55,0.47,0.52,0.52,20160821
33.57,48.25,1.23,1.11,0.48,0.52,0.52,20160822
33.09,51.62,0.0,1.16,0.46,0.51,0.51,20160823
33.55,50.31,0.33,1.62,0.46,0.51,0.51,20160824
31.73,58.0,1.72,1.43,0.47,0.5,0.5,20160825
32.35,58.0,0.08,1.04,0.46,0.5,0.5,20160826
31.62,62.69,8.37,1.48,0.52,0.5,0.5,20160827
29.96,67.75,5.11,1.09,0.52,0.51,0.51,20160828
31.53,59.56,0.47,1.09,0.48,0.51,0.51,20160829
30.6,62.0,6.92,1.09,0.52,0.51,0.51,20160830
31.08,58.69,5.53,0.71,0.52,0.52,0.52,20160831
30.8,54.44,0.29,1.0,0.48,0.52,0.51,20160901
30.68,47.62,0.33,0.88,0.48,0.51,0.51,20160902
30.74,42.12,0.0,1.34,0.46,0.51,0.5,20160903
31.12,36.75,0.0,1.31,0.45,0.5,0.5,20160904
31.15,40.62,0.0,1.06,0.45,0.49,0.49,20160905
32.19,44.94,0.89,0.72,0.46,0.49,0.49,20160906
31.76,48.69,0.0,0.96,0.45,0.48,0.49,20160907
32.74,48.62,0.0,0.96,0.45,0.48,0.48,20160908
32.89,47.19,0.0,1.57,0.43,0.48,0.48,20160909
32.77,44.69,0.66,1.01,0.43,0.48,0.48,20160910
32.37,50.0,2.91,0.89,0.45,0.48,0.48,20160911
32.12,48.25,0.18,1.2,0.43,0.48,0.48,20160912
31.65,51.5,5.43,1.44,0.46,0.48,0.48,20160913
30.83,53.81,0.84,1.22,0.47,0.48,0.48,20160914
30.65,50.25,0.0,0.96,0.44,0.48,0.48,20160915
31.78,42.69,0.0,0.78,0.41,0.47,0.48,20160916
31.71,36.38,0.0,1.11,0.39,0.47,0.47,20160917
31.83,36.62,0.0,0.77,0.37,0.47,0.47,20160918
32.05,38.19,0.0,1.09,0.35,0.46,0.47,20160919
32.22,36.56,0.0,1.29,0.34,0.46,0.47,20160920
32.31,36.44,0.0,1.33,0.32,0.46,0.46,20160921
29.43,54.25,20.07,1.13,0.53,0.49,0.48,20160922
29.48,52.5,0.0,1.15,0.46,0.49,0.48,20160923
29.65,51.19,1.54,0.8,0.47,0.48,0.48,20160924
29.17,55.44,0.0,0.85,0.45,0.48,0.48,20160925
30.24,48.69,0.0,1.2,0.45,0.48,0.48,20160926
29.82,45.5,0.0,0.77,0.44,0.48,0.48,20160927
30.09,46.69,0.0,0.87,0.42,0.48,0.48,20160928
30.01,47.0,0.0,0.65,0.41,0.47,0.48,20160929
31.05,46.56,0.0,1.09,0.38,0.47,0.47,20160930
31.12,46.44,0.0,0.97,0.37,0.47,0.47,20161001
31.62,41.44,0.0,1.41,0.35,0.46,0.47,20161002
31.02,39.94,0.0,1.05,0.34,0.46,0.47,20161003
30.73,40.31,0.0,1.14,0.33,0.46,0.46,20161004
30.52,35.12,0.03,0.88,0.32,0.46,0.46,20161005
29.24,38.69,0.17,0.95,0.31,0.46,0.46,20161006
28.62,41.38,0.6,0.97,0.32,0.46,0.46,20161007
28.89,36.75,0.09,1.13,0.31,0.46,0.46,20161008
28.27,34.06,0.0,1.07,0.3,0.45,0.46,20161009
27.4,32.12,0.0,1.09,0.29,0.45,0.46,20161010
27.48,27.94,0.0,1.25,0.27,0.45,0.46,20161011
27.35,22.0,0.0,0.98,0.27,0.45,0.46,20161012
27.15,19.81,0.0,1.04,0.25,0.45,0.45,20161013
26.06,22.56,0.0,1.28,0.24,0.45,0.45,20161014
26.16,22.12,0.0,1.33,0.23,0.45,0.45,20161015
26.88,21.44,0.0,1.2,0.23,0.45,0.45,20161016
26.39,21.5,0.0,1.09,0.22,0.45,0.45,20161017
26.58,21.12,0.0,1.31,0.21,0.45,0.45,20161018
26.32,21.12,0.0,1.16,0.2,0.45,0.45,20161019
25.44,22.81,0.0,1.42,0.2,0.45,0.45,20161020
26.05,27.31,0.0,1.4,0.2,0.45,0.45,20161021
26.86,21.81,0.0,1.04,0.19,0.45,0.45,20161022
24.95,22.62,0.0,1.14,0.18,0.45,0.45,20161023
25.55,19.88,0.0,1.18,0.18,0.45,0.45,20161024
24.67,20.88,0.0,1.23,0.17,0.45,0.45,20161025
24.1,23.5,0.0,1.11,0.17,0.45,0.45,20161026
23.92,20.38,0.0,1.38,0.17,0.45,0.45,20161027
24.52,18.06,0.0,1.36,0.16,0.45,0.45,20161028
23.3,19.88,0.0,1.49,0.16,0.45,0.45,20161029
23.55,19.12,0.0,1.13,0.16,0.45,0.45,20161030
22.62,21.0,0.0,1.14,0.16,0.45,0.45,20161031
23.12,22.44,0.0,1.31,0.16,0.45,0.45,20161101
23.01,23.56,0.0,1.19,0.16,0.45,0.45,20161102
21.9,27.56,0.0,1.17,0.16,0.45,0.45,20161103
22.69,29.44,0.0,0.87,0.16,0.45,0.45,20161104
21.6,28.5,0.06,1.38,0.16,0.45,0.45,20161105
20.73,28.31,0.0,1.52,0.16,0.45,0.45,20161106
21.12,22.56,0.0,1.43,0.15,0.45,0.45,20161107
21.43,17.94,0.0,1.51,0.15,0.45,0.45,20161108
22.34,16.19,0.0,1.16,0.15,0.45,0.45,20161109
21.66,16.88,0.0,1.41,0.15,0.45,0.45,20161110
21.08,18.88,0.0,1.19,0.15,0.45,0.45,20161111
20.62,24.62,0.57,1.53,0.16,0.45,0.45,20161112
19.73,25.75,0.02,1.26,0.16,0.45,0.45,20161113
19.45,23.25,0.0,1.48,0.16,0.45,0.45,20161114
19.02,22.88,0.0,1.41,0.16,0.45,0.45,20161115
18.22,23.75,0.0,1.32,0.16,0.45,0.45,20161116
18.97,21.5,0.0,1.37,0.16,0.45,0.45,20161117
20.54,17.12,0.0,1.23,0.16,0.45,0.45,20161118
21.13,16.44,0.0,1.25,0.16,0.45,0.45,20161119
19.41,21.81,0.0,1.57,0.16,0.45,0.45,20161120
19.24,25.69,0.0,1.36,0.16,0.45,0.45,20161121
18.69,26.88,0.0,1.21,0.16,0.45,0.45,20161122
18.26,23.88,0.0,1.78,0.15,0.45,0.45,20161123
19.66,26.62,0.0,1.09,0.15,0.45,0.45,20161124
19.79,31.44,0.0,1.29,0.15,0.45,0.45,20161125
20.3,26.88,0.0,1.34,0.15,0.45,0.45,20161126
19.69,18.81,0.0,1.31,0.15,0.45,0.45,20161127
20.17,14.0,0.0,1.3,0.15,0.45,0.45,20161128
20.98,16.94,0.0,1.2,0.15,0.45,0.45,20161129
20.22,22.88,0.0,1.42,0.14,0.45,0.45,20161130
19.88,29.88,0.0,1.22,0.14,0.45,0.45,20161201
19.35,21.44,0.0,1.21,0.14,0.45,0.45,20161202
20.19,17.44,0.0,1.23,0.14,0.45,0.45,20161203
19.57,22.38,0.0,1.2,0.14,0.45,0.45,20161204
19.37,23.0,0.0,1.05,0.14,0.45,0.45,20161205
19.82,24.31,0.0,1.27,0.14,0.45,0.45,20161206
20.25,25.88,0.0,1.17,0.14,0.45,0.45,20161207
19.18,28.31,0.0,1.21,0.14,0.45,0.45,20161208
17.4,32.5,0.0,1.21,0.14,0.45,0.45,20161209
16.29,37.75,0.12,1.3,0.14,0.45,0.45,20161210
15.9,41.38,0.22,1.72,0.15,0.45,0.45,20161211
16.2,30.75,0.0,1.13,0.15,0.45,0.45,20161212
16.24,37.12,0.01,1.56,0.15,0.45,0.45,20161213
16.82,30.94,0.0,1.24,0.15,0.45,0.45,20161214
17.76,25.75,0.0,1.34,0.15,0.45,0.45,20161215
16.05,31.56,0.0,1.4,0.15,0.45,0.45,20161216
15.99,33.06,0.0,1.33,0.15,0.45,0.45,20161217
16.65,32.38,0.0,1.1,0.15,0.45,0.45,20161218
16.5,32.75,0.0,1.34,0.15,0.45,0.45,20161219
16.96,29.06,0.0,1.28,0.15,0.45,0.45,20161220
17.87,17.56,0.0,1.45,0.15,0.45,0.45,20161221
18.92,17.12,0.0,0.95,0.15,0.45,0.45,20161222
17.64,19.44,0.0,1.26,0.14,0.45,0.45,20161223
16.09,18.62,0.0,1.75,0.14,0.45,0.45,20161224
14.65,15.5,0.0,1.63,0.14,0.45,0.45,20161225
15.79,12.5,0.0,1.38,0.14,0.45,0.45,20161226
16.86,13.25,0.0,1.09,0.14,0.45,0.45,20161227
18.06,17.38,0.0,1.1,0.14,0.45,0.45,20161228
18.78,23.25,0.0,1.05,0.14,0.45,0.45,20161229
16.51,26.31,0.0,1.02,0.14,0.45,0.45,20161230
15.07,29.31,0.0,1.25,0.14,0.45,0.45,20161231
15.58,24.12,0.0,0.97,0.14,0.45,0.45,20170101
14.98,25.62,0.02,1.14,0.14,0.45,0.45,20170102
14.23,40.38,0.31,1.73,0.15,0.45,0.45,20170103
13.39,52.38,3.8,1.62,0.24,0.45,0.45,20170104
13.1,67.88,0.98,1.9,0.31,0.45,0.45,20170105
13.4,64.94,2.44,1.1,0.4,0.45,0.46,20170106
12.04,50.0,0.58,1.34,0.42,0.46,0.46,20170107
9.99,45.25,0.0,1.32,0.4,0.45,0.46,20170108
9.54,37.69,0.0,1.02,0.38,0.45,0.46,20170109
9.44,32.25,0.0,1.36,0.37,0.45,0.45,20170110
10.07,24.5,0.0,1.51,0.35,0.45,0.45,20170111
10.17,28.5,0.0,1.36,0.34,0.45,0.45,20170112
8.85,37.38,0.0,1.39,0.33,0.45,0.45,20170113
6.78,65.31,4.51,1.56,0.41,0.46,0.46,20170114
6.78,86.94,10.09,1.35,0.53,0.47,0.47,20170115
9.37,73.44,0.12,0.85,0.5,0.48,0.48,20170116
9.29,66.88,0.68,1.42,0.48,0.48,0.48,20170117
9.08,74.0,0.68,1.88,0.48,0.48,0.48,20170118
9.55,65.56,0.0,1.18,0.47,0.48,0.48,20170119
11.1,41.44,0.0,1.5,0.46,0.48,0.48,20170120
12.4,41.19,0.0,1.3,0.46,0.48,0.48,20170121
12.3,41.38,0.0,1.3,0.46,0.47,0.47,20170122
10.56,59.06,1.36,1.59,0.47,0.47,0.47,20170123
9.66,85.81,6.96,1.5,0.52,0.48,0.48,20170124
10.28,88.88,11.73,1.07,0.58,0.5,0.49,20170125
10.97,73.75,0.43,1.31,0.5,0.51,0.5,20170126
11.85,62.5,1.16,1.02,0.5,0.51,0.5,20170127
13.37,54.25,0.01,1.2,0.48,0.5,0.5,20170128
13.71,65.75,0.79,1.6,0.48,0.5,0.5,20170129
12.62,72.75,1.27,1.52,0.49,0.5,0.5,20170130
13.55,61.56,0.01,1.22,0.48,0.5,0.5,20170131
14.51,46.88,0.0,1.21,0.48,0.5,0.5,20170201
12.64,57.38,0.02,1.3,0.48,0.5,0.49,20170202
11.43,64.0,0.23,1.34,0.48,0.5,0.49,20170203
11.83,68.0,16.32,1.82,0.55,0.51,0.5,20170204
9.27,59.81,0.0,1.12,0.52,0.52,0.52,20170205
11.62,51.88,0.0,1.43,0.5,0.52,0.52,20170206
12.6,47.94,0.0,1.23,0.49,0.52,0.52,20170207
14.74,43.44,0.0,1.09,0.49,0.52,0.51,20170208
13.65,41.69,0.0,1.27,0.48,0.52,0.51,20170209
14.3,37.44,0.0,1.19,0.48,0.51,0.51,20170210
14.44,38.38,0.0,1.4,0.48,0.51,0.51,20170211
14.69,43.38,0.0,1.1,0.48,0.51,0.51,20170212
16.8,41.25,0.0,1.16,0.48,0.51,0.5,20170213
15.89,50.94,0.0,1.32,0.48,0.51,0.5,20170214
18.45,53.0,0.0,1.59,0.48,0.5,0.5,20170215
18.08,65.5,0.19,1.77,0.48,0.5,0.5,20170216
19.04,60.0,0.93,1.12,0.48,0.5,0.5,20170217
16.57,74.69,0.14,1.55,0.48,0.5,0.5,20170218
18.17,62.31,2.44,2.02,0.49,0.5,0.5,20170219
16.06,34.94,0.01,2.7,0.48,0.5,0.5,20170220
14.4,36.75,0.0,1.53,0.47,0.5,0.49,20170221
14.33,36.56,0.0,1.63,0.47,0.49,0.49,20170222
16.38,32.38,0.0,1.19,0.46,0.49,0.49,20170223
15.87,38.62,0.0,1.44,0.46,0.49,0.49,20170224
18.48,42.0,0.0,1.38,0.46,0.49,0.49,20170225
18.23,35.81,0.0,1.35,0.46,0.48,0.48,20170226
19.24,34.5,0.0,1.16,0.46,0.48,0.48,20170227
18.58,48.88,0.93,2.2,0.46,0.48,0.48,20170228
16.29,58.38,3.32,1.62,0.48,0.48,0.48,20170301
17.12,49.56,2.48,0.95,0.49,0.49,0.48,20170302
16.63,45.69,0.0,1.54,0.47,0.49,0.48,20170303
17.41,41.06,0.0,1.29,0.47,0.48,0.48,20170304
18.08,41.12,0.0,1.27,0.46,0.48,0.48,20170305
18.67,46.12,0.09,1.22,0.46,0.48,0.48,20170306
18.26,55.81,1.47,0.95,0.47,0.48,0.48,20170307
16.15,64.38,4.64,1.27,0.5,0.48,0.48,20170308
14.86,67.56,2.28,1.29,0.5,0.49,0.48,20170309
15.08,50.06,0.23,1.45,0.48,0.49,0.48,20170310
13.38,41.31,0.0,1.77,0.47,0.48,0.48,20170311
13.09,38.0,0.08,1.88,0.46,0.48,0.48,20170312
15.76,39.0,0.0,1.24,0.46,0.48,0.48,20170313
16.73,39.38,0.0,1.43,0.45,0.48,0.48,20170314
13.25,61.69,0.54,2.47,0.46,0.48,0.48,20170315
17.07,59.94,0.34,1.08,0.46,0.48,0.48,20170316
19.62,45.0,0.0,1.07,0.45,0.48,0.48,20170317
20.52,43.81,0.0,1.19,0.45,0.47,0.48,20170318
21.59,37.88,0.0,0.95,0.44,0.47,0.47,20170319
22.9,37.5,0.0,1.45,0.42,0.47,0.47,20170320
21.98,45.75,0.31,1.73,0.41,0.47,0.47,20170321
19.74,66.81,2.42,2.96,0.43,0.47,0.47,20170322
21.48,55.44,0.01,1.54,0.41,0.47,0.47,20170323
24.7,36.12,0.0,1.09,0.39,0.47,0.47,20170324
25.88,37.62,0.0,1.84,0.37,0.46,0.46,20170325
26.79,41.06,0.07,1.52,0.35,0.46,0.46,20170326
27.29,39.5,0.31,1.42,0.34,0.46,0.46,20170327
27.8,40.62,0.53,1.19,0.33,0.46,0.46,20170328
27.51,41.75,0.34,1.28,0.32,0.46,0.46,20170329
28.95,37.19,0.0,1.59,0.3,0.45,0.46,20170330
28.65,36.31,0.0,1.23,0.29,0.45,0.46,20170331
27.73,27.75,0.01,1.65,0.27,0.45,0.45,20170401
28.66,27.69,0.01,1.8,0.25,0.45,0.45,20170402
28.23,31.12,0.59,1.36,0.25,0.45,0.45,20170403
25.27,45.0,1.93,2.86,0.27,0.45,0.45,20170404
24.19,54.19,20.17,2.2,0.43,0.46,0.46,20170405
21.48,47.94,2.53,1.27,0.52,0.49,0.48,20170406
20.11,44.06,0.08,2.97,0.46,0.48,0.48,20170407
20.42,43.69,0.0,1.93,0.45,0.48,0.48,20170408
21.98,35.44,0.0,1.22,0.45,0.48,0.48,20170409
25.01,31.69,0.0,1.1,0.44,0.48,0.48,20170410
27.42,31.81,0.0,1.23,0.42,0.47,0.47,20170411
28.28,33.19,0.0,2.05,0.41,0.47,0.47,20170412
29.58,30.94,0.0,1.5,0.38,0.46,0.47,20170413
28.71,30.62,0.0,1.85,0.36,0.46,0.46,20170414
30.58,26.0,0.0,1.36,0.33,0.46,0.46,20170415
32.68,23.5,0.0,1.44,0.3,0.45,0.46,20170416
33.14,22.62,0.0,1.61,0.27,0.45,0.46,20170417
34.19,20.5,0.0,1.95,0.25,0.45,0.45,20170418
34.07,21.25,0.0,1.77,0.23,0.45,0.45,20170419
33.46,31.88,1.29,2.99,0.22,0.45,0.45,20170420
31.65,36.0,3.05,3.09,0.28,0.45,0.45,20170421
29.34,42.38,3.31,2.64,0.4,0.46,0.46,20170422
27.86,47.75,4.65,1.28,0.41,0.46,0.46,20170423
26.05,44.94,0.03,1.5,0.43,0.46,0.46,20170424
28.72,35.44,0.04,1.24,0.38,0.46,0.46,20170425
30.62,27.81,1.07,0.98,0.36,0.46,0.46,20170426
30.26,27.5,0.3,1.24,0.32,0.45,0.46,20170427
30.51,32.38,1.31,1.66,0.3,0.45,0.45,20170428
27.69,36.56,0.48,2.91,0.32,0.45,0.46,20170429
28.07,24.06,0.17,1.99,0.3,0.45,0.45,20170430
29.46,21.56,0.0,1.34,0.27,0.45,0.45,20170501
29.74,22.38,0.0,2.36,0.24,0.45,0.45,20170502
28.62,35.81,0.42,1.3,0.23,0.45,0.45,20170503
30.58,29.19,0.01,1.15,0.23,0.45,0.45,20170504
32.92,22.38,0.13,1.3,0.22,0.45,0.45,20170505
34.14,21.19,0.19,1.34,0.21,0.45,0.45,20170506
34.05,23.44,0.34,1.45,0.2,0.45,0.45,20170507
35.19,22.19,0.24,1.22,0.2,0.45,0.45,20170508
35.67,20.5,0.0,1.59,0.19,0.45,0.45,20170509
32.06,25.81,0.34,2.8,0.18,0.45,0.45,20170510
32.91,29.38,0.47,1.16,0.2,0.45,0.45,20170511
34.37,26.12,0.0,1.53,0.19,0.45,0.45,20170512
34.71,27.19,0.0,1.58,0.18,0.45,0.45,20170513
35.71,22.5,0.16,1.09,0.17,0.45,0.45,20170514
34.76,28.38,2.1,2.88,0.2,0.45,0.45,20170515
31.44,36.12,0.3,2.59,0.23,0.45,0.45,20170516
31.15,39.12,0.84,2.11,0.25,0.45,0.45,20170517
33.52,29.81,0.0,1.3,0.23,0.45,0.45,20170518
35.12,27.38,0.46,2.23,0.22,0.45,0.45,20170519
34.38,29.06,0.65,1.85,0.22,0.45,0.45,20170520
32.84,32.56,2.16,2.37,0.3,0.45,0.45,20170521
32.85,31.81,0.46,0.72,0.28,0.45,0.45,20170522
34.87,28.12,0.45,1.02,0.26,0.45,0.45,20170523
36.01,25.88,0.91,1.16,0.27,0.45,0.45,20170524
36.87,21.94,0.06,1.64,0.24,0.45,0.45,20170525
36.98,16.75,0.0,2.27,0.21,0.45,0.45,20170526
36.31,11.81,0.0,2.26,0.19,0.45,0.45,20170527
36.4,11.94,0.0,1.54,0.17,0.45,0.45,20170528
35.73,14.31,0.0,2.21,0.16,0.45,0.45,20170529
35.05,13.75,0.0,1.52,0.16,0.45,0.45,20170530
34.55,17.19,0.84,1.69,0.18,0.45,0.45,20170531
32.88,18.25,0.04,1.38,0.17,0.45,0.45,20170601
35.9,21.19,0.0,1.02,0.16,0.45,0.45,20170602
38.26,18.56,0.0,1.42,0.16,0.45,0.45,20170603
40.08,13.62,0.0,1.83,0.15,0.45,0.45,20170604
39.94,16.12,0.0,1.97,0.14,0.45,0.45,20170605
39.05,22.06,0.41,2.38,0.15,0.45,0.45,20170606
34.58,30.62,5.03,2.2,0.3,0.45,0.45,20170607
34.79,35.25,0.85,1.45,0.29,0.45,0.45,20170608
34.22,30.88,0.77,1.28,0.28,0.45,0.45,20170609
34.99,32.44,0.21,1.63,0.25,0.45,0.45,20170610
33.83,39.25,7.57,1.51,0.41,0.46,0.46,20170611
34.07,37.69,0.0,1.22,0.36,0.45,0.46,20170612
36.04,29.38,0.16,1.5,0.32,0.45,0.45,20170613
37.12,27.19,0.0,1.41,0.27,0.45,0.45,20170614
37.45,21.81,0.04,1.15,0.23,0.45,0.45,20170615
37.78,23.19,0.0,1.26,0.21,0.45,0.45,20170616
38.06,26.38,0.0,1.53,0.2,0.45,0.45,20170617
38.47,27.56,0.08,2.12,0.19,0.45,0.45,20170618
38.51,22.69,0.21,1.89,0.18,0.45,0.45,20170619
37.13,28.56,0.33,2.59,0.18,0.45,0.45,20170620
33.17,42.44,3.33,2.69,0.26,0.45,0.45,20170621
33.76,38.5,0.0,2.02,0.27,0.45,0.45,20170622
35.47,34.38,0.0,1.78,0.23,0.45,0.45,20170623
36.71,33.88,0.0,1.98,0.22,0.45,0.45,20170624
37.53,34.38,0.02,2.17,0.2,0.45,0.45,20170625
37.52,35.19,5.01,2.09,0.3,0.45,0.45,20170626
34.8,52.25,13.32,1.96,0.51,0.48,0.47,20170627
33.86,51.25,0.78,1.95,0.45,0.47,0.47,20170628
32.15,56.69,2.19,1.62,0.45,0.47,0.47,20170629
32.69,51.31,0.0,1.03,0.41,0.46,0.46,20170630
34.66,44.0,0.0,1.3,0.38,0.46,0.46,20170701
36.36,39.69,0.0,1.19,0.33,0.45,0.45,20170702
37.3,35.81,0.08,1.56,0.29,0.45,0.45,20170703
37.9,32.62,0.01,2.09,0.26,0.45,0.45,20170704
36.46,38.06,4.45,1.7,0.36,0.45,0.46,20170705
36.64,33.94,0.53,1.61,0.32,0.45,0.45,20170706
34.04,41.94,10.12,1.75,0.43,0.46,0.46,20170707
34.51,43.69,0.08,1.37,0.4,0.46,0.46,20170708
36.69,38.5,0.0,2.39,0.35,0.45,0.46,20170709
37.86,35.38,0.78,3.03,0.32,0.45,0.45,20170710
37.5,37.62,0.34,2.98,0.29,0.45,0.45,20170711
36.41,42.69,4.91,3.65,0.35,0.45,0.46,20170712
31.62,64.62,14.68,2.85,0.53,0.48,0.47,20170713
33.34,58.0,0.78,1.47,0.46,0.48,0.48,20170714
35.25,48.62,0.34,1.61,0.44,0.47,0.47,20170715
35.87,46.62,1.83,1.38,0.44,0.47,0.47,20170716
36.19,47.38,0.03,1.91,0.41,0.46,0.46,20170717
35.05,50.06,1.79,2.12,0.41,0.46,0.46,20170718
33.67,54.31,1.72,1.86,0.41,0.46,0.46,20170719
34.84,48.5,0.37,1.22,0.38,0.46,0.46,20170720
35.66,44.38,0.24,1.89,0.34,0.45,0.46,20170721
36.33,40.75,0.13,2.13,0.3,0.45,0.45,20170722
35.76,40.81,0.13,2.12,0.27,0.45,0.45,20170723
36.39,39.0,0.01,1.73,0.26,0.45,0.45,20170724
36.11,43.81,5.75,2.02,0.32,0.45,0.45,20170725
34.38,53.56,7.04,1.92,0.45,0.46,0.46,20170726
33.95,55.88,0.5,1.86,0.44,0.46,0.46,20170727
34.27,54.81,2.02,1.79,0.44,0.46,0.46,20170728
34.42,54.12,1.68,2.04,0.42,0.46,0.46,20170729
